"subject_id","activity_id","activity_label","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
19,4,"SITTING",0.264745692983333,-0.0196774744528333,-0.1182403752,0.4663241855,0.101008285,0.238518582516667,0.0697937921666667,0.0205282398,-0.0132848894359833,-0.0291710523534067,-0.0969347595166667,0.0974302604416667,-0.0979010959833333,-0.0353009195216667,-0.064081521135,-0.538279952781667,-0.538279952781667,-0.581423023843333,-0.550961938466667,-0.689713610596667,-0.585880443946667,-0.532092549533333,-0.646899062583333,-0.21235282088,0.0645403490666667,0.157595753125,-0.585606551085,-0.60079302306,-0.6853719755,0.04140389455,-0.146767046618333,-0.00949733362833333,-0.54977116595,-0.642147102661667,-0.60201067765,-0.05582745804,-0.199090055098333,-0.05896283229,-0.563554794445,0.125146397857933,-0.574840473280333,0.225226593666667,-0.631160541908333,-0.0503765739133333,-0.7180684511,0.138578740343333,-0.577370395095,-0.51936841435,-0.654361107661667,-0.960507210166667,-0.9650215165,-0.950940394,-0.568337642316667,-0.578542291833333,-0.7123787156,-0.632979777918333,-0.644066584333333,-0.640319357333333,-0.630487154438333,-0.7295724255,-0.692336437533333,-0.612422209933333,-0.612422209933333,-0.601042779183333,-0.597316239256667,-0.727070784,-0.574952814331667,-0.54347256995,-0.688343769983333,-0.589121459183333,-0.582867836183333,-0.738082170581667,-0.660445844995,-0.650246632316667,-0.687980444133333,-0.704399412666667,-0.639681830383333,-0.6457826159,-0.759693959416667
21,4,"SITTING",0.273907698411765,-0.0181098333757353,-0.103536163441176,0.662923659926471,-0.0847478120441177,0.0187821653823529,0.0961755554323529,-0.00576190489264706,-0.0454326226144118,-0.0220528062014706,-0.0802764626867647,0.0828474273970588,-0.114721340420588,-0.0329839757183824,-0.0625835298998529,-0.603002985895588,-0.603002985895588,-0.688639569132353,-0.687419306104412,-0.798065000882353,-0.678229981861765,-0.574182496780882,-0.702888523388235,-0.190411264323529,0.0414686684132353,0.0864462146392647,-0.696098189308824,-0.663751760308824,-0.757191913323529,0.0238912641852941,-0.15740022285,-0.112448601677941,-0.743402368970588,-0.749261133279412,-0.698987397279412,-0.0477948604161765,-0.133248986804412,-0.0249974404191176,-0.639751117941176,0.1190515560175,-0.655782842558824,0.231790304070588,-0.765258740882353,0.0275090477911765,-0.813238922205882,0.160625362894118,-0.652439824264706,-0.542579674470588,-0.671433029838235,-0.969405912941177,-0.9691706875,-0.958155075441177,-0.678536739672941,-0.649261941779412,-0.773857752294118,-0.794536608529412,-0.758663717352941,-0.695683894470588,-0.783735928823529,-0.803612155,-0.8049576875,-0.644667483088235,-0.644667483088235,-0.656565116491176,-0.752539259355882,-0.810080658823529,-0.643763961852941,-0.555698919892647,-0.680912857013235,-0.689012862188235,-0.657822231088235,-0.789190111674118,-0.811554643382353,-0.767573659705882,-0.724374713191177,-0.702984960823529,-0.660223775695588,-0.788331780073529,-0.820940806176471
22,4,"SITTING",0.265981773169811,-0.0113146168570377,-0.107581471977358,0.611363978113208,0.0275328688490566,0.233065390716981,0.0726190243171698,0.00970301586056604,-0.00179360038716981,-0.00191077022264151,-0.0934348776301887,0.0718412194150943,-0.119421426,-0.0314907738150943,-0.0489008508830189,-0.498882640667925,-0.498882640667925,-0.606209322003774,-0.617366554867925,-0.791436048490566,-0.595318683275472,-0.502215545307547,-0.681314445660377,-0.185403110520755,0.047898475954717,0.0900463434716981,-0.5992874885,-0.564034721949057,-0.729661869245283,0.0635693646773585,-0.146092811198113,-0.0156980937245283,-0.62432271890566,-0.785440416415094,-0.635854281909434,-0.172058684186604,-0.221958986811321,-0.0552595606886792,-0.570288654433962,0.10795822979117,-0.578492352941509,0.217539861422642,-0.71627646509434,-0.164478652266038,-0.82716701754717,0.156915083754717,-0.538757937494906,-0.483028840507547,-0.646985353471698,-0.950032326037736,-0.960164799433962,-0.938912064339623,-0.584109185262264,-0.551323975967924,-0.753628931886792,-0.673731963979245,-0.775327159433962,-0.646831343339623,-0.707927117169811,-0.857351462075472,-0.732843027735849,-0.589943392339623,-0.589943392339623,-0.583729955401887,-0.655401084,-0.824004668113207,-0.519135421824528,-0.506947063871698,-0.65710372645283,-0.606032407990566,-0.569239748388679,-0.776415543396226,-0.690977917433962,-0.772445485849057,-0.68335249490566,-0.667847826686792,-0.593677090660377,-0.678054367245283,-0.833795896603774
23,4,"SITTING",0.274822425,-0.0153246226858226,-0.105965524385484,0.63951453483871,0.0197877900483871,0.0657740124241935,0.112246273949839,0.018984713261129,0.0336234812430323,-0.00391106035790322,-0.0882159552451613,0.0506340602854839,-0.0594420069548387,-0.0232352172935484,-0.0788036224932258,-0.548739023129032,-0.548739023129032,-0.606627190854839,-0.562308539140323,-0.641495733579032,-0.619062866020968,-0.566808929893548,-0.50897867633871,-0.226686802295161,0.0219203061967742,0.073168001383871,-0.634831579129032,-0.645528863241935,-0.590760275975806,0.0346402380306452,-0.118681795483387,-0.0824371346129032,-0.691336575,-0.517330050114516,-0.636990438587097,-0.0254003605637097,-0.057889795833871,-0.0342848739354839,-0.544488738630645,0.104117368004839,-0.561167407322581,0.244692168442419,-0.545906947916129,0.157451592522581,-0.59704399983871,0.153719531793548,-0.64257107921129,-0.542184881175806,-0.465185751096774,-0.971240934193548,-0.957768415322581,-0.924676175645161,-0.627446375806452,-0.640539579580645,-0.617908131309677,-0.756261216774194,-0.522386258306452,-0.625007741256452,-0.740073721451613,-0.564699497612903,-0.756281993225806,-0.585700998374194,-0.585700998374194,-0.576524692496774,-0.55085139663871,-0.587060851935484,-0.654034992935484,-0.559451205224194,-0.486469737732258,-0.654435853403226,-0.662388378519355,-0.645085303679032,-0.778353856290323,-0.531520810887097,-0.656942515048387,-0.677104554485484,-0.600061504706452,-0.637669159758064,-0.605888713080645
25,4,"SITTING",0.286209302794118,-0.0281307310222059,-0.123955606632353,0.672596176470588,0.0415917819264706,0.241850628526471,0.0564162681691176,0.0430032856554412,-0.00857239510779412,0.0162675043955882,-0.0894005990808824,0.106746972388235,-0.104358847570588,-0.0415328881985294,-0.0546201011697059,-0.62012342,-0.62012342,-0.792621365294118,-0.636338519264706,-0.854916458823529,-0.760779115735294,-0.620178009691176,-0.752103348823529,-0.289029125008824,-0.124514145127353,-0.0402867139941176,-0.807605928382353,-0.752919538529412,-0.853962945735294,-0.0948596062102941,-0.356581763583088,-0.232559653017647,-0.680489813794118,-0.814499535735294,-0.757283659411765,-0.212350309735294,-0.356528808527941,-0.141445909326471,-0.714055629647059,-0.0187723739886765,-0.784312799558823,0.162818644419118,-0.758217499411765,-0.223226714751471,-0.877872592647059,0.0194382039161765,-0.734456337367647,-0.551113174235294,-0.673748373529412,-0.965386141911765,-0.897927294558824,-0.913718198529412,-0.801196397794118,-0.736593919264706,-0.864853796176471,-0.690529137367647,-0.756036999411765,-0.7590005125,-0.777301590588235,-0.904319816323529,-0.838320804558824,-0.685338422132353,-0.685338422132353,-0.783762893235294,-0.687377733229412,-0.874113713970588,-0.725597537385294,-0.547271936220588,-0.660836574470588,-0.812714261764706,-0.736692007058824,-0.874314124117647,-0.697387864941176,-0.728420457941176,-0.781907733823529,-0.720473766661765,-0.784357731911765,-0.697877058102941,-0.878255910882353
26,4,"SITTING",0.275416076212121,-0.0164909081887879,-0.108284392724242,0.60998487469697,0.111983188515152,0.237140193825758,0.104279234069697,-0.00994610121818182,-0.0107459631166667,-0.0392719760787879,-0.0707891894081818,0.0910472192575758,-0.102349634810606,-0.025490342294697,-0.0646151228606061,-0.605398890881818,-0.605398890881818,-0.696806759924242,-0.694881968151515,-0.799011570757576,-0.659159716780303,-0.608632606954545,-0.730906126666667,-0.256962341833333,0.0505987720378788,0.143254368133333,-0.701094626969697,-0.694486403439394,-0.77514469030303,-0.0185666651651515,-0.201122043530303,-0.0939855386212121,-0.702078614848485,-0.801376914242424,-0.691913601545455,-0.0233780273651515,-0.0900003856045455,-0.00645061647727273,-0.637066682765152,0.0897943902575758,-0.679844784757576,0.182135273625758,-0.766821627878788,-0.00830333918484848,-0.823733095454545,0.110554573526985,-0.630823083227273,-0.587479798645455,-0.70937321530303,-0.977218995151515,-0.961719413030303,-0.957056785757576,-0.686128394307576,-0.675504407074258,-0.781246481969697,-0.76842217469697,-0.804503086060606,-0.708700416515151,-0.728215951484849,-0.839322371666667,-0.774147716212121,-0.628514488863636,-0.628514488863636,-0.679233647012121,-0.752369778181818,-0.819243019242424,-0.621019592772727,-0.603313495042424,-0.721204673333333,-0.698845451287879,-0.676850120062121,-0.786492449545454,-0.789938391060606,-0.808484555606061,-0.741718729393939,-0.682511960045455,-0.681403715960606,-0.786080067272727,-0.825936999393939
27,4,"SITTING",0.277983564193548,-0.0177946804241935,-0.109990582935484,0.609979594516129,0.0375214271935484,0.153109360659677,0.0645359271612903,0.020291064216129,0.0288272860703226,-0.0358801329806452,-0.0679237687483871,0.0844268450225806,-0.0774700694274194,-0.0605361697375806,-0.0772074091258065,-0.646921085822581,-0.646921085822581,-0.712822548870968,-0.711652698290323,-0.833665846612903,-0.689250298612903,-0.653857637806452,-0.723045379790323,-0.127610907403226,0.125066580372581,0.179863512032258,-0.721921296664516,-0.709126717112903,-0.769761452419355,0.0150240124193548,-0.126005541904839,-0.0628349647145161,-0.765284564887097,-0.805869303709677,-0.717260488790323,-0.103764961246774,-0.0199938592032258,0.0143110827741935,-0.674120442483871,0.198286448273387,-0.694441291774194,0.247658645935484,-0.790448405967742,0.0259224780080645,-0.848126056774194,0.205249732862903,-0.675903323806452,-0.644833266225807,-0.699325824225806,-0.98099114983871,-0.976377074677419,-0.969930221129032,-0.710277797612903,-0.689048806451613,-0.785735455483871,-0.783808510483871,-0.811653654354839,-0.686799218435484,-0.827821025967742,-0.847904825806452,-0.793078814516129,-0.687980530483871,-0.687980530483871,-0.700659671329032,-0.74870720741129,-0.845215022580645,-0.672229666822581,-0.664429108419355,-0.711415929241936,-0.724452805096774,-0.688252957314516,-0.800231009193548,-0.79201235866129,-0.817483401290323,-0.708298533096774,-0.74508170645,-0.710373389612903,-0.766671004580645,-0.852374952419355
28,4,"SITTING",0.2792903340625,-0.0208856423828125,-0.1049115796875,0.6340104459375,-0.152224798265625,-0.05151399753125,0.096882803421875,-0.006157281285625,0.01560745691875,-0.0575506834671875,-0.0459864887795156,0.108247669328125,-0.0665832715640625,-0.0452956998348438,-0.0592585046425,-0.61649126036875,-0.61649126036875,-0.695123824375,-0.659864795140625,-0.79396075140625,-0.64766257261875,-0.601608470014062,-0.720734074828125,-0.173876504329688,-0.0574876209515625,-0.000984782596875001,-0.683692142765625,-0.683059695921875,-0.7862210353125,-0.0285022573359375,-0.238847465515625,-0.0996388100039062,-0.68120825934375,-0.7477036815625,-0.667135303734375,-0.165622646415625,-0.230733087921875,-0.0669949701890625,-0.637379417809375,0.0205083273921875,-0.675042846914062,0.203603988625,-0.748280896265625,-0.138868512064063,-0.81382284453125,0.03835770355125,-0.65105206821875,-0.59290595609375,-0.69143694015625,-0.97723612171875,-0.96659709453125,-0.9433777525,-0.678233700229688,-0.666908897078125,-0.80881006890625,-0.74566767846875,-0.74733252321875,-0.66643475528125,-0.73096068659375,-0.82923046140625,-0.76896123109375,-0.643784135203125,-0.643784135203125,-0.691166301670312,-0.720124009390625,-0.81234722015625,-0.653056931757813,-0.61433239758125,-0.7008095578125,-0.702078220640625,-0.672705453996875,-0.8307135425,-0.76699798375,-0.749952417328125,-0.698338287609375,-0.703183842328125,-0.715544355328125,-0.75110673828125,-0.82412149171875
29,4,"SITTING",0.275090704561403,-0.0181000883757895,-0.102886439385965,0.670009309122807,0.127241826280702,0.215345866249123,0.100689599964912,-0.00792825599,0.00608042999896491,0.00693617027719298,-0.0949444307070175,0.076230470315614,-0.0854638945561404,-0.0477063932008772,-0.0551296843438596,-0.562482580438596,-0.562482580438596,-0.667882958908772,-0.620084631298246,-0.80883167877193,-0.588582723201754,-0.593311611868421,-0.685881941754386,-0.146138998484211,0.178193682754386,0.102807362405263,-0.635668165596491,-0.641984914526316,-0.774859586491228,0.00779864635087719,-0.0835079132578947,-0.0256105366789474,-0.699878061438597,-0.745656600175439,-0.685450611140351,0.0196059124736842,-0.221979002889474,0.060061073772807,-0.596609777619298,0.199347311603509,-0.612446361017544,0.256076141157895,-0.738758806589474,-0.00253560019298246,-0.84671702245614,0.22470131175614,-0.585594593368421,-0.605704656877193,-0.609675033610526,-0.97782699,-0.969309777894737,-0.939970679824561,-0.62728670754386,-0.632217745140351,-0.800008047017544,-0.751888497298246,-0.64439840374386,-0.720348822631579,-0.749475574368421,-0.858779999824561,-0.769141539298246,-0.590541911596491,-0.590541911596491,-0.622838543926316,-0.678711942263158,-0.845692791052632,-0.584962778614035,-0.638720996877193,-0.604608438631579,-0.652653991701754,-0.647293932603509,-0.824431315964912,-0.769984839526316,-0.598858655085965,-0.759142555438597,-0.651102055052632,-0.638683887514035,-0.696564751512281,-0.855585241754386
30,4,"SITTING",0.280262397375,-0.016357770523125,-0.120019156301562,0.693927685625,0.0495562358828125,0.186572098923594,0.0727744465328125,0.0447206998889062,-0.041155782788125,-0.035899112471875,-0.0901034239390625,0.077124837034375,-0.10509817116875,-0.0022216431303125,-0.072248947984375,-0.546298964890625,-0.546298964890625,-0.70409427734375,-0.506735028676719,-0.78644961140625,-0.639498985328125,-0.568052153984375,-0.63395926078125,-0.27809196726875,-0.087028288953125,-0.0401255813125,-0.6893847811875,-0.6849345739375,-0.76010299859375,-0.137419860484375,-0.29332161443625,-0.191465158421875,-0.661097735015625,-0.63327759846875,-0.609913282265625,-0.267974207828125,-0.381887012171875,-0.248962937598437,-0.6123423985,-0.024154961625,-0.667193050620313,0.0601535047167188,-0.66399386515625,-0.246263731875,-0.81444651640625,-0.0043561097125,-0.628301139125,-0.525226386889063,-0.519222715428125,-0.9796086675,-0.95863232640625,-0.938079210625,-0.685565776570312,-0.675985517578125,-0.78671546578125,-0.667824001203125,-0.5395281563125,-0.579131840203125,-0.78354941375,-0.80024117046875,-0.76345640859375,-0.6030338103125,-0.6030338103125,-0.672154181515625,-0.556201058234375,-0.81332399671875,-0.624870031879687,-0.5354957605,-0.502489727234375,-0.710415635921875,-0.6891351290625,-0.81281888671875,-0.674290521015625,-0.495116235075,-0.609366082390625,-0.660655862721719,-0.680419227796875,-0.568593440865625,-0.825319105
1,5,"STANDING",0.250903975137931,-0.0175865037553448,-0.109757174637931,0.733744834068966,-0.0703909544310345,0.0768763195224138,0.0747036133586207,0.00808403689655172,0.00983332157586207,-0.0407481889994828,-0.0736112083224138,0.111431110756897,-0.101236943413793,-0.0863221773034483,-0.0421976270396552,-0.446638275422414,-0.446638275422414,-0.542702228,-0.471764109684483,-0.635152652586207,-0.52530822105,-0.397153460668966,-0.589603870517241,-0.193326441876552,0.0626036494396552,0.0273217704465517,-0.542635447127586,-0.504279448740362,-0.687774882241379,-0.0466055512258621,-0.204757360189655,-0.101351821782759,-0.629698600005172,-0.500824895568965,-0.547968956913793,-0.0327575924041379,-0.0733327781655172,-0.0170425006,-0.4632770905,0.123576646896552,-0.487173051756207,0.224167889110345,-0.52057300102931,0.0466473698087931,-0.626856665994828,0.187087806593103,-0.536767423172414,-0.361791301415517,-0.489739101353448,-0.944524129482759,-0.953760131896552,-0.918399885362069,-0.519196370832759,-0.471020909465517,-0.709657315689655,-0.699051907258621,-0.447380615912069,-0.596690810793103,-0.631726706551724,-0.624471385844828,-0.66102503,-0.477531372065517,-0.477531372065517,-0.506212709602414,-0.490072357637931,-0.634265369758621,-0.54290061062069,-0.386224562584828,-0.484217334481034,-0.538518797618965,-0.470942574534483,-0.730123981896552,-0.72215054637931,-0.426943926224138,-0.651418412241379,-0.571281766931034,-0.535322849424138,-0.562124467758621,-0.671283250017241
3,5,"STANDING",0.270167034107143,-0.0206265434691071,-0.109772605875,0.708994047321429,-0.0315415211498214,0.0464049671785714,0.063269059,0.0399258516142857,0.00457169987892857,-0.0328164800955357,-0.069442425225,0.0874335156428571,-0.117684515614286,-0.0525141087714286,-0.0639704071910714,-0.570715738571429,-0.570715738571429,-0.648243455214286,-0.647959154607143,-0.783807790178571,-0.621850767803571,-0.500214423742857,-0.717559753214286,-0.182405461557143,0.0463043148821429,0.0514857347428571,-0.646036762928571,-0.578140838528571,-0.788849840892857,-0.054950353,-0.249273279678571,-0.1778925215625,-0.656596914794643,-0.777794160178571,-0.664071645892857,-0.0700959513321429,-0.148885115364286,-0.0165006863442857,-0.5885020059375,0.109901367651786,-0.602580700125,0.134675760614286,-0.723819398035714,-0.059833115675,-0.810903795892857,0.0696628755410714,-0.618085333821429,-0.486092538925,-0.677551368928571,-0.972798526964286,-0.955442889107143,-0.951339750892857,-0.632167249375,-0.551158243680357,-0.803092642857143,-0.7106516718875,-0.766464360535714,-0.706708961964286,-0.693004921607143,-0.843224601785714,-0.735167046607143,-0.605286816921429,-0.605286816921429,-0.608522725039286,-0.683562656517857,-0.80371737875,-0.618099181625,-0.51232501805,-0.682112885178571,-0.651088825964286,-0.552838607642857,-0.815999382142857,-0.729714057723214,-0.762175747678571,-0.749853018392857,-0.67676873375,-0.621268704339286,-0.713160121964286,-0.809040864285714
5,5,"STANDING",0.274783214627451,-0.0132508769182353,-0.100757756431373,0.69139740254902,0.114149621580392,0.091708240212549,0.0829332604705882,-0.0326848879686275,0.0173420393656863,-0.0601280760843137,-0.057653960627451,0.0842054240529412,-0.0751623584588235,-0.0458383844431373,-0.0466464231764706,-0.458345649919608,-0.458345649919608,-0.591162526882353,-0.601428516921569,-0.706445402352941,-0.558158482901961,-0.443297042660784,-0.693320496078431,-0.26977171275098,0.0663706834784314,0.0143612531568627,-0.609642142980392,-0.553136760716471,-0.770170269411765,-0.122781210488235,-0.28941822392098,-0.172706093452941,-0.63082533022549,-0.712139215686274,-0.541297423058824,-0.0571082932627451,-0.0750840934862745,0.0689466991960784,-0.531601545058824,0.0681358688352941,-0.573611197823529,0.120061316296078,-0.671664360392157,0.0503378640196078,-0.743816432352941,0.0297203275862745,-0.504528131764706,-0.413353555456863,-0.644116718039216,-0.966817833921569,-0.937919455490196,-0.93262685372549,-0.578000364019608,-0.507828154901961,-0.787976341176471,-0.708989870980392,-0.705083348235294,-0.614195330392157,-0.659427613745098,-0.769477011176471,-0.572420573058824,-0.524042170901961,-0.524042170901961,-0.590829536137255,-0.658896810980392,-0.729852428627451,-0.486201506958824,-0.435821272529412,-0.647353161764706,-0.583052440705882,-0.491404573770588,-0.804497376862745,-0.734919878627451,-0.704436238039216,-0.677882027254902,-0.596566779823529,-0.616490427156863,-0.711534145098039,-0.733201036078431
6,5,"STANDING",0.28360750637037,-0.0143977925566667,-0.111282780944444,0.696526058518519,0.00216597622222222,0.0492836797585185,0.0855934291,0.0129842368322222,0.012196777077963,-0.0439101197833333,-0.0591902477475926,0.0860951879777778,-0.0849970964518519,-0.0411318455862963,-0.0600138281481482,-0.466793145018519,-0.466793145018519,-0.547923498592593,-0.549110770133333,-0.62054606837037,-0.506906925944444,-0.394780915444444,-0.685840828944444,-0.19192167132963,0.0482526463372222,0.123280146607963,-0.544700381064815,-0.510229431251852,-0.716696401851852,-0.0872475126666667,-0.295430782533333,-0.0716215944016667,-0.532934652468519,-0.621152771481482,-0.51717604542963,0.0195534978166667,-0.0685295628185185,0.100165761312963,-0.488585051574074,0.116316297709259,-0.4987551305,0.109439122927778,-0.580978549277778,0.115849691551481,-0.651409741018519,0.111737105307407,-0.505462420611111,-0.381469377416667,-0.680163214122222,-0.972294972777778,-0.959986471481482,-0.942847851111111,-0.525523551981481,-0.468450327711111,-0.733491454185185,-0.651265660690741,-0.621220944796296,-0.610077916092593,-0.543788807148148,-0.676315594388889,-0.531394657883333,-0.4994318453,-0.4994318453,-0.508074901333333,-0.581828436887037,-0.645444312222222,-0.506406317944444,-0.414220251185185,-0.704713352351852,-0.548115304894444,-0.458605794312963,-0.749082456537037,-0.690944171962963,-0.624757372111111,-0.682487015,-0.584051252388889,-0.523444246601852,-0.660373751187037,-0.662799170346296
7,5,"STANDING",0.268648437568627,-0.0157445963098039,-0.108787068235294,0.696057307843137,-0.0461372835058824,0.0151567741166863,0.059418621954902,0.00879389837843137,-0.000433088009803921,-0.0469319686823529,-0.0700286436809804,0.103683648876471,-0.0990630443058824,-0.0572686632921569,-0.0707130634862745,-0.522204969970588,-0.522204969970588,-0.629368838705882,-0.59206681145098,-0.718024204313725,-0.606378924058824,-0.578974553607843,-0.549725967784314,-0.314722211294118,-0.0189202212039216,0.0136841198490196,-0.648630366680392,-0.648943500352941,-0.649675714183922,-0.0929252582705882,-0.212162560294118,-0.181704880725686,-0.652865768607843,-0.639696014476471,-0.664033453411765,-0.160660714623529,-0.104326422470588,-0.0417100988745098,-0.548101461731373,-0.0102773643823529,-0.572419086843137,0.180179276236078,-0.63845705957,-0.000969364609803923,-0.677668316313725,0.125445358719608,-0.588946731333333,-0.557679000729412,-0.473684491254902,-0.968719939607843,-0.968820895882353,-0.940724858039216,-0.626764735733333,-0.631665232352941,-0.670391691647059,-0.683835918627451,-0.659944297803922,-0.675863585078431,-0.7097195293,-0.682459243103922,-0.758389856137255,-0.539306063470588,-0.539306063470588,-0.565422846803922,-0.609984230931373,-0.669934013017647,-0.582879242745098,-0.575453048058824,-0.4759602641,-0.637866134333333,-0.638727470568627,-0.689815893745098,-0.697478618039216,-0.677426962039216,-0.711766247745098,-0.606929131921569,-0.560515454607843,-0.662128474627451,-0.683727243913726
8,5,"STANDING",0.275453362340426,-0.0169997221957447,-0.102700242365957,0.646770444680851,0.0267815880425532,0.0844449015170213,0.044283836,-0.000148440239531913,-0.0416262402268085,0.0173206390812766,-0.122066297061702,0.0343917632893617,-0.10095347742766,-0.0473984895021277,-0.061013912087234,-0.484830854404255,-0.484830854404255,-0.546362272693191,-0.488540674991489,-0.683674327510638,-0.587592953680851,-0.382136790638298,-0.562835445831915,-0.202849962946809,0.0222290049617021,0.0808347093829787,-0.598415831212766,-0.498664476851064,-0.655603638255319,0.0107191067510638,-0.180157410608511,-0.0711648943617021,-0.585065626419149,-0.587197752595745,-0.539293754232553,-0.0848288687787234,-0.144258275511277,-0.0570315268289362,-0.523630725148936,0.172773382494468,-0.540282271893617,0.283972756808511,-0.629070476885106,-0.0539527184468085,-0.721787236957447,0.237060491278723,-0.599241687021277,-0.355307384893617,-0.516666499106383,-0.969093207446808,-0.960698307021277,-0.939809633404255,-0.590942778553191,-0.456326427319149,-0.681013195110638,-0.64768963612766,-0.582420927129787,-0.519005031276596,-0.671543337489362,-0.703177833687234,-0.700363065957447,-0.573920515957447,-0.573920515957447,-0.571033782170213,-0.591286490785106,-0.734818034680851,-0.606243626510638,-0.383076216404255,-0.531046800893617,-0.621496418553191,-0.448075175574468,-0.705190340425532,-0.669069312212766,-0.585125757170213,-0.559126009774468,-0.673456483255319,-0.618360910574468,-0.637632826468085,-0.772581108297872
11,5,"STANDING",0.281547623962264,-0.0212158921886792,-0.105497975962264,0.741571661320755,0.0402555637245283,0.140005095037736,0.0771708765433962,-0.00896882812792453,-0.0261563240703774,-0.0729465872873585,-0.0478459779584906,0.0781173888339623,-0.0569814432943396,-0.0666606828924528,-0.0430039482198113,-0.549717722190566,-0.549717722190566,-0.685460060943396,-0.644872041830189,-0.831437341698113,-0.627962906754717,-0.539649715903019,-0.758350193396226,-0.223163001335849,0.0259619525792453,0.0562761302830189,-0.686117483679245,-0.634176953018868,-0.829516403962264,-0.0956219505471698,-0.222899208735849,-0.113479585466038,-0.717301516037736,-0.78191158245283,-0.718221720566038,-0.140065093167925,-0.199843943571698,-0.0824275379924528,-0.62229144309434,0.15238697439434,-0.664941699283019,0.167516813884528,-0.76592972490566,-0.131279038660189,-0.869766232264151,0.091981329954717,-0.594325208360377,-0.492937230026415,-0.66978919490566,-0.979206693773585,-0.970098618113208,-0.960752103018868,-0.667359486735849,-0.608184864226415,-0.845904721886792,-0.745350098660377,-0.704615899622641,-0.732894747169811,-0.782557492830189,-0.874048383773585,-0.802139499622642,-0.618808320811321,-0.618808320811321,-0.66864383345283,-0.695618402116981,-0.870106424150943,-0.583123955920755,-0.502277558033962,-0.654505875132075,-0.678080468433962,-0.606078408726415,-0.861042900943396,-0.756396020849057,-0.670783359509434,-0.762557540377358,-0.676926883943396,-0.67556758154717,-0.705080172433962,-0.879670663207547
